Product,Rating,MRP,Feature
ALIENWARE Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2070) m1...,4,"₹2,43,990","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
ASUS Chromebook Celeron Dual Core - (4 GB/32 GB EMMC Storage/Chrome OS) C223NA-GJ0074 Thin and Light L...,3.5,"₹18,999",Intel Celeron Dual Core Processor4 GB LPDDR4 RAMChrome Operating System29.46 cm (11.6 inch) Display1 Year Onsite Warranty
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN013P Thin and Light Laptop,,"₹65,556",Intel Core i5 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Display18 Months Warranty + 6 Months Extended Warranty
DELL Core i5 5th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 7548 Laptop,1.6,"₹69,500","Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Intel Core i5 Processor (5th Gen)8 GB DDR3 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Touchscreen Display1 Year Onsite Warranty"
DELL Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) INSPIRON 3501 Laptop,,"₹48,500",Intel Core i3 Processor (10th Gen)4 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
HP Athlon Dual Core 3300U - (4 GB/1 TB HDD/DOS) 245 G7 Notebook,3.5,"₹25,490","AMD Athlon Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayHP JumpStart, HP Support Assistant, HP Audio Switch, HP Documentation1 Year Onsite Warranty"
ASUS ZenBook Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX430UA-GV573T Thin and Light Laptop,4,"₹45,990","Intel Core i5 Processor (8th Gen)8 GB DDR3 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayAsus Splendid, Asus Smart Gesture, ICEsound1 Year Limited International Hardware Warranty"
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN019P Thin and Light Laptop,,"₹65,556",Intel Core i5 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop,4,"₹81,998","Intel Core i5 Processor (8th Gen)8 GB DDR3 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayAcer Care Center, Acer Configuration Manager, Acer Portal, Acer Quick Access, Microsoft Office Home and Student 20161 Year International Travelers Warranty (ITW)"
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN015P Thin and Light Laptop,,"₹65,556",Intel Core i5 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
acer Travelmate Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TravelMate P214-53 Business Lapto...,2.7,"₹51,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Carry in Warranty
Lenovo APU Dual Core A9 A99425 - (4 GB/1 TB HDD/DOS) E41-45 Notebook,2.9,"₹26,000",AMD APU Dual Core A9 Processor4 GB DDR4 RAM64 bit DOS Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home) Inspiron 5301 Thin and Light Laptop,4.4,"₹77,999",Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD33.78 cm (13.3 inch) Display1 Year Onsite Warranty
acer Predator Triton 300 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeFor...,,"₹1,59,990","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System2 TB SSD39.62 cm (15.6 inch) DisplayPredatorSense, Acer Product Registration, Acer Care Center, Acer Collection, Quick Access1 Year International Travelers Warranty (ITW)"
Lenovo Ideapad Slim 3i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ideapad 3 14ITL6 Thin and ...,,"₹60,998",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20192 Year Onsite Warranty
ASUS ZenBook Flip 13 OLED Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX363EA-HP501TS 2 in 1 ...,,"₹92,990","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMy Asus, System Diagnosis, Splendid, Tru2Life, Microsoft Office Home and Student 20191 Year Onsite Warranty"
HP Spectre x360 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro/4 GB Graphics) 15-eb0014tx 2 in 1 ...,,"₹1,83,990",Intel Core i5 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
Lenovo Ideapad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14itl05 2 in 1 Laptop,4,"₹63,999",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
HP Omen Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) 15...,,"₹95,000","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Jumpstarts, HP Audio Switch, HP Audio Boost, HP Support Assistant1 Year Onsite Warranty"
ASUS Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) p2451fa-bv1004t Business Laptop,,"₹50,500",Intel Core i3 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System256 GB SSD35.56 cm (14 inch) Display1 year
Lenovo Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) IP 520 Laptop,4,"₹64,715","Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Intel Core i5 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty"
HP Envy 13 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 13-ar0118AU 2 in 1 Laptop,4.3,"₹85,000","AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayHP Audio Switch, HP ePrint, Dropbox, HP Connection Optimizer, HP Command Center, HP Support Assistant, HP Documentation, HP JumpStart1 Year Onsite Warranty"
Lenovo Core i5 8th Gen - (4 GB/1 TB HDD/DOS) V330 Thin and Light Laptop,,"₹50,100",Intel Core i5 Processor (8th Gen)4 GB DDR4 RAMDOS Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty
ASUS Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) K513EA-EJ502TS Laptop,,"₹64,000",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 year
DELL Core i5 11th Gen - (8 GB/1 TB HDD/DOS) 3420 Business Laptop,,"₹82,490",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMDOS Operating System1 TB HDD35.56 cm (14 inch) Display3 Years Manufacturer Warranty
HP 250 G7 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 22A67PA Laptop,4.2,"₹45,399",Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
lenovo Yoga 9 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop,,"₹1,86,799",Intel Evo platform feat 11th Gen Intel Core i7 processorIntel Core i7 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
acer Swift 3 Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics) SF315-52G ...,4.2,"₹72,964","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Configuration Manager, Acer Quick Access1 Year International Travelers Warranty (ITW)"
HP Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-dr0002TU Laptop,,"₹63,500",Intel Core i5 Processor (8th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 YEAR
Lenovo Legion Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,4.4,"₹82,990","Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Full HD LED Backlit Anti-glare IPS Slim Display128 GB SSD for Reduced Boot Up Time and in Game LoadingNVIDIA GeForce GTX 1050 for Desktop Level Performance2 x Harman Speakers with Dolby Audio Premium for Best Audio ExperienceIntel Core i7 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayOne Key Recovery, Lenovo Companion, Lenovo App Explorer, Lenovo Nerve Sense1 Year Onsite Warranty"
ASUS Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) K513EA-EJ302TS Laptop,,"₹68,000",Intel Core i3 Processor (11th Gen)4 GB DDR4 RAMWindows 10 Operating System256 GB SSD39.62 cm (15.6 inch) Display1 year
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN249P Thin and Light Laptop,,"₹73,990",Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
Smartron t.book flex Core m3 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1223 2 in 1 Laptop,3.6,"₹42,990",Intel Core m3 Processor (7th Gen)4 GB DDR3 RAM64 bit Windows 10 Operating System128 GB SSD30.99 cm (12.2 inch) Touchscreen Display1 Year Onsite Warranty
Smartron t.book flex Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop,3.5,"₹52,990",Intel Core i5 Processor (7th Gen)4 GB DDR3 RAM64 bit Windows 10 Operating System128 GB SSD30.99 cm (12.2 inch) Touchscreen Display1 Year Onsite Warranty
DELL XPS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Laptop,,"₹1,19,990","Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office 3651 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
HP 14q Core i3 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14q-cs0023TU Thin and Light Laptop,4.3,"₹35,811","Intel Core i3 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayHP JumpStart, HP Support Assistant, HP Connection Optimizer1 Year Onsite Warranty"
HP APU Dual Core A6 A6-9225 - (4 GB/1 TB HDD/DOS) 245 G7 Laptop,3.9,"₹20,900",AMD APU Dual Core A6 Processor4 GB DDR4 RAMDOS Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty
DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 5300 Thin and Light Laptop,4.4,"₹65,990",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
Lenovo Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 82BH004HIN Laptop,,"₹1,17,999",Intel Core i7 Processor (11th Gen)16 GB DDR4 RAMWindows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
ASUS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) K413JA-EK286T Laptop,,"₹60,000",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 year
HP Pavilion 13 Core i5 8th Gen - (8 GB/128 GB SSD/Windows 10 Home) 13-an0045tu Thin and Light Laptop,4.3,"₹76,012","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System128 GB SSD33.78 cm (13.3 inch) DisplayHP Audio Switch, HP Support Assistant1 Year Onsite Warranty"
HP DA Core i3 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) DA0070TX Laptop,4.5,"₹49,279",Intel Core i3 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayOne Year Onsite
HP 250-G6 Core i5 7th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 2RC10PA Laptop,4.2,"₹46,200",Intel Core i5 Processor (7th Gen)4 GB DDR4 RAMDOS Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty with ADP
HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14q-cs0014TU Laptop,3.9,"₹35,585","Intel Core i3 Processor (7th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayHP Audio Switch, HP JumpStart, HP Support Assistant, Microsoft Office Home and Student 20191 Year Onsite Warranty"
HP Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) er0502TU Laptop,,"₹69,000",Intel Core i3 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 YEAR
HP 14S Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) cs1000tu Laptop,4.3,"₹61,373",Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayMS OFFICE Home & Student 20191 Year Warranty
DELL Inspiron 5518 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 5518 L...,3.3,"₹76,900","Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 10, Microsoft Office Home and Student 20191 Year Onsite Warranty"
Lenovo Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX GTX 16...,,"₹81,488",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
Lenovo Yoga Slim 7 Ryzen 7 Octa Core 4800U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light ...,4.8,"₹76,500",AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
DELL Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) D560420WIN9B Laptop,3,"₹43,490","Intel Core i3 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
HP 250 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10) 250 G7 Business Laptop,3.7,"₹56,482","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft office trail, antivirus trail1 year onsite warranty"
Lenovo Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX GTX 16...,,"₹1,09,999",Intel Core i7 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
HP 14q Core i3 7th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14q-cs0019TU Thin and Light Laptop,4.2,"₹37,990","Intel Core i3 Processor (7th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayHP Audio Switch, HP Support Assistant, Microsoft Office Home and Student 20191 Year Onsite Warranty"
ASUS Vivobook 15 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10 Home) X509MA-BR270T Laptop,4.2,"₹23,480","Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMyASUS, Link to MyASUS, Splendid, Tru2Life1 Year Onsite Warranty"
HP 14q APU Dual Core A9 A9-9425 - (4 GB/256 GB SSD/Windows 10 Home) 14q-cy0006AU Thin and Light Laptop,4.1,"₹28,462","Fast Performance (Upto 30% Faster than HDD Storage)Upto 75% Reduction in System Boot Up TimeMore Energy EfficientNo Vibrations or NoiseAMD APU Dual Core A9 Processor4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayHP JumpStart, HP Support Assistant, HP Connection Optimizer1 Year Onsite Warranty"
HP 14q Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 14q-cs0017tu Thin and Light Laptop,4.2,"₹44,097","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayHP Audio Switch, HP Support Assistant, Microsoft Office Home and Student 20191 Year Onsite Warranty"
LAVA Helium 12 Atom 7th Gen - (2 GB/32 GB HDD/32 GB EMMC Storage/Windows 10 Home) Helium 12 Laptop,4.3,"₹12,999","Intel Atom Processor (7th Gen)2 GB DDR3 RAM64 bit Windows 10 Operating System32 GB HDD31.75 cm (12.5 inch) Display1 Year Warranty on Laptop, 6 Months on Battery and Accessories"
HP Pavilion Gaming Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,3.4,"₹69,990","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inches) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty"
HP Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 250 G6 Laptop,4.1,"₹44,599","Intel Core i5 Processor (7th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Support Assistan, HP Audio Switch, HP Sure Connect1 Year Onsite Warranty"
HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14q-CS0005TU Thin and Light Laptop,4.1,"₹34,688","Intel Core i3 Processor (7th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayHP Audio Switch, HP Support Assistant1 Year Onsite Warranty"
HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/DOS) 14q-cs0009TU Thin and Light Laptop,4.1,"₹31,808",Intel Core i3 Processor (7th Gen)4 GB DDR4 RAMDOS Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty
Lenovo Yoga Slim 7 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga Slim 7 14ITL05b Thin and L...,3,"₹99,990",Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15 ITL 05 T...,3.1,"₹74,990",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
acer Celeron Dual Core 7th Gen - (4 GB/32 GB EMMC Storage/Chrome OS) C733 Chromebook,3.4,"₹23,990",Intel Celeron Dual Core Processor (7th Gen)4 GB DDR4 RAMChrome Operating System29.46 cm (11.6 inch) Display1 Year International Travellers Warranty(ITW)
Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15 ITL 05 T...,3.1,,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
Lenovo Yoga Slim 7 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga Slim 7 14ITL05b Thin and L...,3,,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
acer Aspire 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A315-57G Laptop,3.1,,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Configuration Manager, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)"
acer Celeron Dual Core 7th Gen - (4 GB/32 GB EMMC Storage/Chrome OS) C733 Chromebook,3.4,,Intel Celeron Dual Core Processor (7th Gen)4 GB DDR4 RAMChrome Operating System29.46 cm (11.6 inch) Display1 Year International Travellers Warranty(ITW)
acer Chromebook Celeron Dual Core - (4 GB/16 GB EMMC Storage/Chrome OS) C733 Chromebook,3.3,,Intel Celeron Dual Core Processor4 GB DDR4 RAMChrome Operating System29.46 cm (11.6 inch) Display1 Year International Travelers Warranty (ITW)
Lenovo Ideapad Slim 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad Slim 3i 2 in 1 Lapt...,,,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20192 Year Onsite Warranty
Lenovo V14 Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10) V14 Thin and Light Laptop,,,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20191 Year Lenovo
ASUS Vivobook 15 Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515EA-BQ391TS Laptop,,,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019, MyASUS, Link to MyASUS, Splendid, Tru2Life1 Year Onsite Warranty"
